"ANO","MES","BERCO","TIPO_INSTALACAO","TERMINAL","PERFIL_CARGA","TIPO_MOVIMENTO","NAVEGACAO","SENTIDO_CARGA","CARGA","TONELADAS","TEUS","UNIDADES"
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,CARNES,3.3,2,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,69.01,5,4
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,SEM CARGAS,69.3,42,21
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,739.03,46,23
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,780.1,48,24
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,33.85,2,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,151.38,10,5
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,252.77,18,9
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SUCOS,32.65,2,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,SEM CARGAS,69.3,42,21
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,SEM CARGAS,3.3,2,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SEM CARGAS,76.6,40,21
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,SEM CARGAS,3.3,2,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,SEM CARGAS,82.5,50,25
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,62.548,4,2
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,747.88,46,23
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,424.52,26,13
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,129.81,8,4
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,186.56,14,7
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SUCOS,280.22,18,9
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SEM CARGAS,2.2,1,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,SEM CARGAS,82.5,50,25
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,CARNES,218.512,26,13
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,CARNES,29.718,2,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SEM CARGAS,2.2,1,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,SEM CARGAS,35.2,16,16
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,70.95,3,3
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,9.05,2,2
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,545.47,22,22
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,23.95,1,1
"2023","04",BTP II, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,ÓLEO DE ORIGEM VEGETAL,503.37,20,20
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,168.485,13,9
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,SEM CARGAS,89.7,39,39
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,1363.773,128,66
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,30.71,14,12
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,526.53,34,20
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,32.755,3,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,46.68,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,513.957,52,26
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,9320.756,1042,521
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,46.69,4,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,182.37,18,9
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,1275.45,630,315
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,FERTILIZANTES,30.43,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PETRÓLEO E DERIVADOS,24.77,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,8403.93,688,344
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PRODUTOS QUÍMICOS,29.2,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PRODUTOS QUÍMICOS,120.79,10,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,1979.32,132,66
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,36.0,4,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,105.418,10,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,116.9,8,4
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,147.89,70,35
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,CARNES,747.34,48,24
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,178.37,14,7
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,297.342,28,14
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,372.379,13,13
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,53.96,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,36.745,6,6
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,ETANOL,23.24,1,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PETRÓLEO E DERIVADOS,44.68,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,39.09,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PRODUTOS QUÍMICOS,59.42,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA REMOCAO,OUTRAS MERCADORIAS,142.71,5,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,623.302,36,24
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,SUCOS,31.9,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,AÇÚCAR,44.9,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,SEM CARGAS,109.93,48,48
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,PRODUTOS QUÍMICOS,25.04,1,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,104.81,7,4
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,118.36,52,52
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,386.14,23,19
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,116.76,4,4
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,142.71,5,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,116.1,7,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,108.63,6,3
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA REMOCAO,OUTRAS MERCADORIAS,16.57,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,1675.0,122,61
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,VEÍCULOS,93.22,12,6
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,ÓLEO DE ORIGEM VEGETAL,275.56,18,9
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,145.96,12,6
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,7409.42,624,312
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PETRÓLEO E DERIVADOS,89.48,6,3
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,188.94,14,7
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,238.8,16,8
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,791.68,56,28
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PETRÓLEO E DERIVADOS,96.87,8,4
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,16.57,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,803.562,66,33
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,20.3,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,31.5,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,CARNES,139.967,10,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,CARNES,31.52,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,167.0,10,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,CARNES,32.58,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,43.94,4,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,22.54,1,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,39.61,10,10
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,80.65,3,3
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,PRODUTOS QUÍMICOS,58.05,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,262.97,15,15
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,529.39,30,23
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,27.14,1,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,330.61,13,13
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,GRÃOS E FARELO,193.19,7,7
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,ÓLEO DE ORIGEM VEGETAL,142.26,9,6
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,45.59,7,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,53.58,3,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,5.94,3,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,295.79,15,14
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,454.769,28,22
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,45.43,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,23.0,1,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,3638.66,250,125
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,GRÃOS E FARELO,51.4,4,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,ÓLEO DE ORIGEM VEGETAL,365.7,24,12
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,88.65,6,3
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,30.8,16,8
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,7966.7,738,369
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,74.71,6,3
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,PRODUTOS QUÍMICOS,21.15,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,461.25,32,16
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,14.56,4,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,364.16,28,14
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,CARNES,30.7,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,CARNES,33.02,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,8.12,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,32.2,4,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,26.63,2,1
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,PRODUTOS QUÍMICOS,138.7,5,5
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,PRODUTOS QUÍMICOS,54.68,2,2
"2023","04",EPORT II, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,OUTRAS MERCADORIAS,44.32,3,3
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,653.3,23,23
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,19.512,1,1
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,900.12,40,39
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,96.22,8,4
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,83.852,6,3
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,1693.532,62,62
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SAL,671.06,24,23
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,GRÃOS E FARELO,21.48,1,1
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CELULOSE,14.7,1,1
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,1133.94,87,61
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,108.46,6,6
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,260.76,18,9
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,18.25,2,1
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,23.52,1,1
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SEM CARGAS,87.725,40,40
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,362.359,38,24
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,16.4,1,1
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,395.005,30,15
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,FERTILIZANTES,360.232,24,12
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,3004.015,216,108
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,523.22,36,18
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,138.69,10,5
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,587.58,40,20
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SAL,772.094,50,25
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,239.5,126,63
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,GRÃOS E FARELO,65.02,6,3
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CELULOSE,94.65,6,3
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,1517.43,186,93
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,69.68,6,3
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,1237.6,84,42
"2023","04",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,738.789,80,40
